Time stamp,Area,Day,Parking_Category,Peak Hour,Free_Spaces,Used_Spaces,% full
2014-04-08 08:00:00,12th Ave,Weekday,Paid Parking,No,78.0,22.0,78.0
2014-04-08 09:00:00,12th Ave,Weekday,Paid Parking,No,78.0,44.0,64.0
2014-04-08 10:00:00,12th Ave,Weekday,Paid Parking,No,78.0,48.0,62.0
2014-04-08 11:00:00,12th Ave,Weekday,Paid Parking,No,78.0,46.0,63.0
2014-04-08 12:00:00,12th Ave,Weekday,Paid Parking,No,78.0,51.0,60.0
2014-04-08 13:00:00,12th Ave,Weekday,Paid Parking,No,78.0,58.0,57.0
2014-04-08 14:00:00,12th Ave,Weekday,Paid Parking,No,78.0,51.0,60.0
2014-04-08 15:00:00,12th Ave,Weekday,Paid Parking,No,78.0,51.0,60.0
2014-04-08 16:00:00,12th Ave,Weekday,Paid Parking,No,78.0,53.0,60.0
2014-04-08 17:00:00,12th Ave,Weekday,Paid Parking,No,78.0,70.0,53.0
2014-04-08 18:00:00,12th Ave,Weekday,Paid Parking,No,78.0,83.0,48.0
2014-04-08 19:00:00,12th Ave,Weekday,Paid Parking,No,78.0,83.0,48.0
2014-04-08 20:00:00,12th Ave,Weekday,Paid Parking,No,78.0,81.0,49.0
2014-04-08 21:00:00,12th Ave,Weekday,Paid Parking,No,78.0,63.0,55.0
2014-04-08 22:00:00,12th Ave,Weekday,Paid Parking,No,78.0,46.0,63.0
2014-04-08 23:00:00,12th Ave,Weekday,Paid Parking,No,78.0,45.0,63.0
2014-04-09 08:00:00,University District,Weekday,Paid Parking,No,483.0,194.0,71.0
2014-04-09 08:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,124.0,63.0
2014-04-09 08:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,135.0,74.0
2014-04-09 09:00:00,University District,Weekday,Paid Parking,No,483.0,223.0,68.0
2014-04-09 09:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,144.0,59.0
2014-04-09 09:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,197.0,66.0
2014-04-09 10:00:00,University District,Weekday,Paid Parking,No,483.0,282.0,63.0
2014-04-09 10:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,175.0,54.0
2014-04-09 10:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,285.0,57.0
2014-04-09 11:00:00,University District,Weekday,Paid Parking,No,483.0,313.0,61.0
2014-04-09 11:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,204.0,51.0
2014-04-09 11:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,330.0,54.0
2014-04-09 12:00:00,University District,Weekday,Paid Parking,No,483.0,340.0,59.0
2014-04-09 12:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,186.0,53.0
2014-04-09 12:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,317.0,55.0
2014-04-09 13:00:00,University District,Weekday,Paid Parking,No,483.0,336.0,59.0
2014-04-09 13:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,186.0,53.0
2014-04-09 13:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,326.0,54.0
2014-04-09 14:00:00,University District,Weekday,Paid Parking,No,483.0,308.0,61.0
2014-04-09 14:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,189.0,53.0
2014-04-09 14:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,326.0,54.0
2014-04-09 15:00:00,University District,Weekday,Paid Parking,No,469.0,272.0,63.0
2014-04-09 15:00:00,University District,Weekday,Paid Parking,Yes,14.0,6.0,70.0
2014-04-09 15:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,141.0,60.0
2014-04-09 15:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,317.0,55.0
2014-04-09 16:00:00,University District,Weekday,Paid Parking,No,469.0,247.0,66.0
2014-04-09 16:00:00,University District,Weekday,Paid Parking,Yes,14.0,0.0,100.0
2014-04-09 16:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,118.0,64.0
2014-04-09 16:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,293.0,57.0
2014-04-09 17:00:00,University District,Weekday,Paid Parking,No,469.0,230.0,67.0
2014-04-09 17:00:00,University District,Weekday,Paid Parking,Yes,14.0,4.0,78.0
2014-04-09 17:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,121.0,63.0
2014-04-09 17:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,248.0,61.0
2014-04-09 18:00:00,University District,Weekday,Paid Parking,No,469.0,270.0,63.0
2014-04-09 18:00:00,University District,Weekday,Paid Parking,Yes,14.0,0.0,100.0
2014-04-09 18:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,122.0,63.0
2014-04-09 18:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,225.0,63.0
2014-04-09 19:00:00,University District,Weekday,Paid Parking,No,483.0,327.0,60.0
2014-04-09 19:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,139.0,60.0
2014-04-09 19:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,190.0,67.0
2014-04-09 20:00:00,University District,Weekday,Paid Parking,No,483.0,331.0,59.0
2014-04-09 20:00:00,Uptown Triangle,Weekday,Paid Parking,No,209.0,145.0,59.0
2014-04-09 20:00:00,Westlake,Weekday,Restricted Parking Zone,No,385.0,132.0,74.0
2014-04-10 08:00:00,Ballard,Weekday,Paid Parking,No,80.0,1.0,99.0
2014-04-10 09:00:00,Ballard,Weekday,Paid Parking,No,80.0,2.0,98.0
2014-04-10 10:00:00,Ballard,Weekday,Paid Parking,No,80.0,5.0,94.0
2014-04-10 11:00:00,Ballard,Weekday,Paid Parking,No,80.0,19.0,81.0
2014-04-10 12:00:00,Ballard,Weekday,Paid Parking,No,80.0,22.0,78.0
2014-04-10 13:00:00,Ballard,Weekday,Paid Parking,No,80.0,40.0,67.0
2014-04-10 14:00:00,Ballard,Weekday,Paid Parking,No,80.0,49.0,62.0
2014-04-10 15:00:00,Ballard,Weekday,Paid Parking,No,80.0,26.0,75.0
2014-04-10 16:00:00,Ballard,Weekday,Paid Parking,No,80.0,30.0,73.0
2014-04-10 17:00:00,Ballard,Weekday,Paid Parking,No,80.0,21.0,79.0
2014-04-10 18:00:00,Ballard,Weekday,Paid Parking,No,80.0,11.0,88.0
2014-04-10 19:00:00,Ballard,Weekday,Paid Parking,No,80.0,20.0,80.0
2014-04-10 20:00:00,Ballard,Weekday,Paid Parking,No,80.0,14.0,85.0
2014-04-15 08:00:00,Chinatown,Weekday,Paid Parking,No,411.0,82.0,83.0
2014-04-15 08:00:00,Fremont,Weekday,Paid Parking,No,85.0,15.0,85.0
2014-04-15 08:00:00,Fremont,Weekday,Paid Parking,Yes,6.0,0.0,100.0
2014-04-15 08:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,152.0,67.0
2014-04-15 08:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,24.0,55.0
2014-04-15 08:00:00,Green Lake,Weekday,Paid Parking,No,85.0,42.0,67.0
2014-04-15 08:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,41.0,59.0
2014-04-15 08:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,51.0,53.0
2014-04-15 09:00:00,Chinatown,Weekday,Paid Parking,No,411.0,129.0,76.0
2014-04-15 09:00:00,Fremont,Weekday,Paid Parking,No,91.0,32.0,74.0
2014-04-15 09:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,178.0,64.0
2014-04-15 09:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,26.0,53.0
2014-04-15 09:00:00,Green Lake,Weekday,Paid Parking,No,85.0,45.0,65.0
2014-04-15 09:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,44.0,57.0
2014-04-15 09:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,53.0,52.0
2014-04-15 10:00:00,Chinatown,Weekday,Paid Parking,No,411.0,212.0,66.0
2014-04-15 10:00:00,Fremont,Weekday,Paid Parking,No,91.0,38.0,71.0
2014-04-15 10:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,219.0,59.0
2014-04-15 10:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,27.0,52.0
2014-04-15 10:00:00,Green Lake,Weekday,Paid Parking,No,85.0,59.0,59.0
2014-04-15 10:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,47.0,56.0
2014-04-15 10:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,56.0,51.0
2014-04-15 11:00:00,Chinatown,Weekday,Paid Parking,No,411.0,272.0,60.0
2014-04-15 11:00:00,Fremont,Weekday,Paid Parking,No,91.0,46.0,66.0
2014-04-15 11:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,233.0,57.0
2014-04-15 11:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,26.0,53.0
2014-04-15 11:00:00,Green Lake,Weekday,Paid Parking,No,85.0,72.0,54.0
2014-04-15 11:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,45.0,57.0
2014-04-15 11:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,57.0,50.0
2014-04-15 12:00:00,Chinatown,Weekday,Paid Parking,No,411.0,327.0,56.0
2014-04-15 12:00:00,Fremont,Weekday,Paid Parking,No,91.0,72.0,56.0
2014-04-15 12:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,208.0,60.0
2014-04-15 12:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,27.0,52.0
2014-04-15 12:00:00,Green Lake,Weekday,Paid Parking,No,85.0,55.0,61.0
2014-04-15 12:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,50.0,54.0
2014-04-15 12:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,57.0,50.0
2014-04-15 13:00:00,Chinatown,Weekday,Paid Parking,No,411.0,326.0,56.0
2014-04-15 13:00:00,Fremont,Weekday,Paid Parking,No,91.0,71.0,56.0
2014-04-15 13:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,241.0,56.0
2014-04-15 13:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,23.0,56.0
2014-04-15 13:00:00,Green Lake,Weekday,Paid Parking,No,85.0,51.0,62.0
2014-04-15 13:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,49.0,55.0
2014-04-15 13:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,56.0,51.0
2014-04-15 14:00:00,Chinatown,Weekday,Paid Parking,No,411.0,265.0,61.0
2014-04-15 14:00:00,Fremont,Weekday,Paid Parking,No,91.0,64.0,59.0
2014-04-15 14:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,197.0,61.0
2014-04-15 14:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,24.0,55.0
2014-04-15 14:00:00,Green Lake,Weekday,Paid Parking,No,85.0,59.0,59.0
2014-04-15 14:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,43.0,58.0
2014-04-15 14:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,52.0,53.0
2014-04-15 15:00:00,Chinatown,Weekday,Paid Parking,No,392.0,253.0,61.0
2014-04-15 15:00:00,Chinatown,Weekday,Paid Parking,Yes,19.0,1.0,95.0
2014-04-15 15:00:00,Fremont,Weekday,Paid Parking,No,91.0,64.0,59.0
2014-04-15 15:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,174.0,64.0
2014-04-15 15:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,22.0,57.0
2014-04-15 15:00:00,Green Lake,Weekday,Paid Parking,No,85.0,55.0,61.0
2014-04-15 15:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,47.0,56.0
2014-04-15 15:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,55.0,51.0
2014-04-15 16:00:00,Chinatown,Weekday,Paid Parking,No,392.0,209.0,65.0
2014-04-15 16:00:00,Chinatown,Weekday,Paid Parking,Yes,19.0,0.0,100.0
2014-04-15 16:00:00,Fremont,Weekday,Paid Parking,No,87.0,64.0,58.0
2014-04-15 16:00:00,Fremont,Weekday,Paid Parking,Yes,4.0,3.0,57.0
2014-04-15 16:00:00,Fremont,Weekday,Time Limited Parking,No,285.0,184.0,61.0
2014-04-15 16:00:00,Fremont,Weekday,Time Limited Parking,Yes,27.0,18.0,60.0
2014-04-15 16:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,25.0,54.0
2014-04-15 16:00:00,Green Lake,Weekday,Paid Parking,No,85.0,48.0,64.0
2014-04-15 16:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,47.0,56.0
2014-04-15 16:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,53.0,52.0
2014-04-15 17:00:00,Chinatown,Weekday,Paid Parking,No,392.0,204.0,66.0
2014-04-15 17:00:00,Chinatown,Weekday,Paid Parking,Yes,19.0,0.0,100.0
2014-04-15 17:00:00,Fremont,Weekday,Paid Parking,No,87.0,60.0,59.0
2014-04-15 17:00:00,Fremont,Weekday,Paid Parking,Yes,4.0,2.0,67.0
2014-04-15 17:00:00,Fremont,Weekday,Time Limited Parking,No,285.0,190.0,60.0
2014-04-15 17:00:00,Fremont,Weekday,Time Limited Parking,Yes,27.0,16.0,63.0
2014-04-15 17:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,22.0,57.0
2014-04-15 17:00:00,Green Lake,Weekday,Paid Parking,No,85.0,80.0,52.0
2014-04-15 17:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,51.0,54.0
2014-04-15 17:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,50.0,54.0
2014-04-15 18:00:00,Chinatown,Weekday,Paid Parking,No,392.0,289.0,58.0
2014-04-15 18:00:00,Chinatown,Weekday,Paid Parking,Yes,19.0,2.0,90.0
2014-04-15 18:00:00,Fremont,Weekday,Paid Parking,No,91.0,70.0,57.0
2014-04-15 18:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,205.0,60.0
2014-04-15 18:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,18.0,62.0
2014-04-15 18:00:00,Green Lake,Weekday,Paid Parking,No,85.0,92.0,48.0
2014-04-15 18:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,52.0,53.0
2014-04-15 18:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,61.0,49.0
2014-04-15 19:00:00,Chinatown,Weekday,Paid Parking,No,411.0,297.0,58.0
2014-04-15 19:00:00,Fremont,Weekday,Paid Parking,No,91.0,86.0,51.0
2014-04-15 19:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,253.0,55.0
2014-04-15 19:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,25.0,54.0
2014-04-15 19:00:00,Green Lake,Weekday,Paid Parking,No,85.0,87.0,49.0
2014-04-15 19:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,55.0,52.0
2014-04-15 19:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,57.0,50.0
2014-04-15 20:00:00,Chinatown,Weekday,Paid Parking,No,411.0,272.0,60.0
2014-04-15 20:00:00,Fremont,Weekday,Paid Parking,No,91.0,78.0,54.0
2014-04-15 20:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,211.0,60.0
2014-04-15 20:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,21.0,58.0
2014-04-15 20:00:00,Green Lake,Weekday,Paid Parking,No,85.0,81.0,51.0
2014-04-15 20:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,48.0,55.0
2014-04-15 20:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,55.0,51.0
2014-04-15 21:00:00,Chinatown,Weekday,Paid Parking,No,411.0,252.0,62.0
2014-04-15 21:00:00,Fremont,Weekday,Paid Parking,No,91.0,64.0,59.0
2014-04-15 21:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,208.0,60.0
2014-04-15 21:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,21.0,58.0
2014-04-15 21:00:00,Green Lake,Weekday,Paid Parking,No,85.0,81.0,51.0
2014-04-15 21:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,46.0,56.0
2014-04-15 21:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,45.0,56.0
2014-04-15 22:00:00,Chinatown,Weekday,Paid Parking,No,411.0,202.0,67.0
2014-04-15 22:00:00,Fremont,Weekday,Paid Parking,No,91.0,41.0,69.0
2014-04-15 22:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,188.0,62.0
2014-04-15 22:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,10.0,74.0
2014-04-15 22:00:00,Green Lake,Weekday,Paid Parking,No,85.0,72.0,54.0
2014-04-15 22:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,37.0,61.0
2014-04-15 22:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,49.0,54.0
2014-04-15 23:00:00,Fremont,Weekday,Paid Parking,No,91.0,27.0,77.0
2014-04-15 23:00:00,Fremont,Weekday,Time Limited Parking,No,312.0,128.0,71.0
2014-04-15 23:00:00,Fremont,Weekday,Unrestricted Parking,No,29.0,9.0,76.0
2014-04-15 23:00:00,Green Lake,Weekday,Paid Parking,No,85.0,56.0,60.0
2014-04-15 23:00:00,Green Lake,Weekday,Time Limited Parking,No,59.0,36.0,62.0
2014-04-15 23:00:00,Green Lake,Weekday,Unrestricted Parking,No,58.0,47.0,55.0
2014-04-16 08:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,103.0,73.0
2014-04-16 08:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,42.0,51.0
2014-04-16 08:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,93.0,54.0
2014-04-16 08:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,49.0,52.0
2014-04-16 08:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,43.0,58.0
2014-04-16 08:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,164.0,56.0
2014-04-16 08:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,18.0,54.0
2014-04-16 08:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,49.0,45.0,52.0
2014-04-16 08:00:00,Cherry Hill,Weekday,Unrestricted Parking,Yes,16.0,17.0,48.0
2014-04-16 09:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,124.0,70.0
2014-04-16 09:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,44.0,49.0
2014-04-16 09:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,95.0,53.0
2014-04-16 09:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,53.0,50.0
2014-04-16 09:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,48.0,55.0
2014-04-16 09:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,165.0,56.0
2014-04-16 09:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,17.0,55.0
2014-04-16 09:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,64.0,50.0
2014-04-16 10:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,162.0,64.0
2014-04-16 10:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,44.0,49.0
2014-04-16 10:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,96.0,53.0
2014-04-16 10:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,52.0,51.0
2014-04-16 10:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,48.0,55.0
2014-04-16 10:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,169.0,55.0
2014-04-16 10:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,19.0,52.0
2014-04-16 10:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,64.0,50.0
2014-04-16 11:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,175.0,62.0
2014-04-16 11:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,44.0,49.0
2014-04-16 11:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,99.0,52.0
2014-04-16 11:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,48.0,53.0
2014-04-16 11:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,52.0,53.0
2014-04-16 11:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,166.0,55.0
2014-04-16 11:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,16.0,57.0
2014-04-16 11:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,64.0,50.0
2014-04-16 12:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,199.0,59.0
2014-04-16 12:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,43.0,50.0
2014-04-16 12:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,103.0,51.0
2014-04-16 12:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,46.0,54.0
2014-04-16 12:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,48.0,55.0
2014-04-16 12:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,163.0,56.0
2014-04-16 12:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,13.0,62.0
2014-04-16 12:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,64.0,50.0
2014-04-16 13:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,203.0,58.0
2014-04-16 13:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,45.0,49.0
2014-04-16 13:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,99.0,52.0
2014-04-16 13:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,41.0,57.0
2014-04-16 13:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,55.0,52.0
2014-04-16 13:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,162.0,56.0
2014-04-16 13:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,16.0,57.0
2014-04-16 13:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,61.0,52.0
2014-04-16 14:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,184.0,61.0
2014-04-16 14:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,48.0,47.0
2014-04-16 14:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,97.0,53.0
2014-04-16 14:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,42.0,56.0
2014-04-16 14:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,48.0,55.0
2014-04-16 14:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,154.0,57.0
2014-04-16 14:00:00,Cherry Hill,Weekday,Time Limited Parking,No,10.0,9.0,53.0
2014-04-16 14:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,59.0,52.0
2014-04-16 15:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,165.0,63.0
2014-04-16 15:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,45.0,49.0
2014-04-16 15:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,99.0,52.0
2014-04-16 15:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,46.0,54.0
2014-04-16 15:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,41.0,59.0
2014-04-16 15:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,157.0,57.0
2014-04-16 15:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,10.0,68.0
2014-04-16 15:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,55.0,54.0
2014-04-16 16:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,144.0,66.0
2014-04-16 16:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,46.0,48.0
2014-04-16 16:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,97.0,53.0
2014-04-16 16:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,37.0,59.0
2014-04-16 16:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,38.0,61.0
2014-04-16 16:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,152.0,58.0
2014-04-16 16:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,9.0,70.0
2014-04-16 16:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,45.0,35.0,56.0
2014-04-16 16:00:00,Cherry Hill,Weekday,Unrestricted Parking,Yes,20.0,18.0,53.0
2014-04-16 17:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,193.0,60.0
2014-04-16 17:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,49.0,47.0
2014-04-16 17:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,99.0,52.0
2014-04-16 17:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,45.0,55.0
2014-04-16 17:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,39.0,60.0
2014-04-16 17:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,148.0,58.0
2014-04-16 17:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,8.0,72.0
2014-04-16 17:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,45.0,32.0,58.0
2014-04-16 17:00:00,Cherry Hill,Weekday,Unrestricted Parking,Yes,20.0,13.0,61.0
2014-04-16 18:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,195.0,59.0
2014-04-16 18:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,52.0,45.0
2014-04-16 18:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,107.0,50.0
2014-04-16 18:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,42.0,56.0
2014-04-16 18:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,41.0,59.0
2014-04-16 18:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,136.0,60.0
2014-04-16 18:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,10.0,68.0
2014-04-16 18:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,39.0,62.0
2014-04-16 19:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,283.0,50.0
2014-04-16 19:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,52.0,45.0
2014-04-16 19:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,110.0,50.0
2014-04-16 19:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,46.0,54.0
2014-04-16 19:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,56.0,51.0
2014-04-16 19:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,146.0,59.0
2014-04-16 19:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,13.0,62.0
2014-04-16 19:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,46.0,59.0
2014-04-16 20:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,294.0,49.0
2014-04-16 20:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,53.0,45.0
2014-04-16 20:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,111.0,49.0
2014-04-16 20:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,45.0,55.0
2014-04-16 20:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,52.0,53.0
